"ID"	"Estado"	"Periodo"	"Año"	"Género"	 "Edad" 	 "IBC" 	"Ciudad"	"Origen_Afiliado"	"Origen_AFP"	"Nivel_de_Satisfacción"	"PQR"
48042	fugado	2017-4	2017	F	 30 	1279353	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
48043	fugado	2017-5	2017	F	 31 	1884872	Bogotá	Traslado de AFP	Porvenir	1	No
48044	fugado	2017-6	2017	F	 30 	1650002	Cali	Traslado de AFP	Porvenir	4	SI
48045	fugado	2017-7	2017	F	 30 	1124543	Cartagena	Traslado de AFP	Porvenir	2	SI
48046	fugado	2017-8	2017	F	 37 	1462171	Cali	Traslado de AFP	Porvenir	4	SI
48047	fugado	2017-9	2017	F	 30 	1587444	Barranquilla	Traslado de AFP	Porvenir	2	SI
48048	fugado	2017-10	2017	M	 30 	1607176	Bogotá	Traslado de AFP	Porvenir	3	SI
48049	fugado	2017-11	2017	F	 35 	1327723	Bogotá	Traslado de AFP	Porvenir	3	SI
48050	fugado	2017-12	2017	F	 27 	1256951	Medellín	Vinculación Inicial	Primer Trabajo	3	SI
48051	fugado	2017-1	2017	F	 39 	3257400	Bogotá	Traslado de AFP	Protección	4	No
48052	fugado	2017-2	2017	F	 35 	1529643	Medellín	Traslado de AFP	Porvenir	2	SI
48053	fugado	2017-3	2017	F	 30 	1333192	Bucaramanga	Traslado de AFP	Porvenir	3	SI
48054	fugado	2017-4	2017	F	 33 	1392692	Bogotá	Traslado de AFP	Porvenir	2	SI
48055	fugado	2017-5	2017	F	 29 	1747554	Cartagena	Vinculación Inicial	Primer Trabajo	2	No
48056	fugado	2017-6	2017	M	 35 	6715339	Medellín	Traslado de AFP	Skandia	4	SI
48057	fugado	2017-7	2017	F	 31 	1420829	Bogotá	Traslado de AFP	Porvenir	4	No
48058	fugado	2017-8	2017	F	 32 	1869794	Cartagena	Traslado de AFP	Porvenir	1	SI
48059	fugado	2017-9	2017	M	 30 	1270752	Bogotá	Traslado de AFP	Porvenir	4	SI
48060	fugado	2017-10	2017	F	 34 	7007252	Medellín	Traslado de AFP	Skandia	2	No
48061	fugado	2017-11	2017	F	 27 	1702101	Medellín	Vinculación Inicial	Primer Trabajo	1	SI
48062	fugado	2017-12	2017	F	 40 	1568038	Bogotá	Traslado de AFP	Porvenir	1	SI
48063	fugado	2017-1	2017	F	 33 	1586745	Bogotá	Traslado de AFP	Porvenir	4	SI
48064	fugado	2017-2	2017	F	 37 	1727370	Bogotá	Traslado de AFP	Porvenir	3	SI
48065	fugado	2017-3	2017	F	 31 	1811450	Bogotá	Traslado de AFP	Porvenir	2	SI
48066	fugado	2017-4	2017	F	 40 	4160032	Bogotá	Traslado de AFP	Protección	1	SI
48067	fugado	2017-5	2017	F	 27 	1635922	Medellín	Vinculación Inicial	Primer Trabajo	3	SI
48068	fugado	2017-6	2017	M	 38 	1598277	Cartagena	Traslado de AFP	Porvenir	2	SI
48069	fugado	2017-7	2017	F	 29 	1350995	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
48070	fugado	2017-8	2017	F	 27 	1478300	Bogotá	Vinculación Inicial	Primer Trabajo	3	No
48071	fugado	2017-9	2017	M	 37 	1580524	Bucaramanga	Traslado de AFP	Porvenir	2	SI
48072	fugado	2017-10	2017	F	 33 	6544536	Bogotá	Traslado de AFP	Skandia	2	SI
48073	fugado	2017-11	2017	F	 30 	1814456	Bogotá	Traslado de AFP	Porvenir	2	SI
48074	fugado	2017-12	2017	F	 25 	1478042	Medellín	Vinculación Inicial	Primer Trabajo	4	SI
48075	fugado	2017-1	2017	F	 38 	1752860	Cartagena	Traslado de AFP	Porvenir	4	SI
48076	fugado	2017-2	2017	F	 31 	1278185	Bogotá	Traslado de AFP	Porvenir	2	SI
48077	fugado	2017-3	2017	M	 30 	1746839	Bogotá	Traslado de AFP	Porvenir	2	SI
48078	fugado	2017-4	2017	F	 32 	1270576	Bucaramanga	Traslado de AFP	Porvenir	1	SI
48079	fugado	2017-5	2017	M	 37 	3939908	Cartagena	Traslado de AFP	Protección	1	SI
48080	fugado	2017-6	2017	F	 34 	1533365	Bogotá	Traslado de AFP	Porvenir	2	SI
48081	fugado	2017-7	2017	F	 39 	1564200	Barranquilla	Traslado de AFP	Porvenir	4	SI
48082	fugado	2017-8	2017	F	 36 	5935779	Bogotá	Traslado de AFP	Skandia	4	SI
48083	fugado	2017-9	2017	F	 27 	1328159	Medellín	Vinculación Inicial	Primer Trabajo	3	No
48084	fugado	2017-10	2017	M	 34 	5528140	Medellín	Traslado de AFP	Skandia	1	No
48085	fugado	2017-11	2017	F	 39 	1755881	Bogotá	Traslado de AFP	Porvenir	3	No
48086	fugado	2017-12	2017	F	 35 	4011855	Bogotá	Traslado de AFP	Protección	4	SI
48087	fugado	2017-1	2017	F	 27 	1753797	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
48088	fugado	2017-2	2017	F	 34 	1552922	Cali	Traslado de AFP	Porvenir	3	SI
48089	fugado	2017-3	2017	F	 35 	1474684	Bogotá	Traslado de AFP	Porvenir	3	SI
48090	fugado	2017-4	2017	F	 32 	1883086	Bogotá	Traslado de AFP	Porvenir	2	SI
48091	fugado	2017-5	2017	M	 31 	4022343	Medellín	Traslado de AFP	Protección	4	SI
48092	fugado	2017-6	2017	F	 33 	1680062	Bogotá	Traslado de AFP	Porvenir	3	SI
48093	fugado	2017-7	2017	F	 34 	1410591	Medellín	Traslado de AFP	Porvenir	1	SI
48094	fugado	2017-8	2017	F	 35 	1608558	Bogotá	Traslado de AFP	Porvenir	4	SI
48095	fugado	2017-9	2017	F	 35 	1451595	Cali	Traslado de AFP	Porvenir	2	SI
48096	fugado	2017-10	2017	M	 33 	1435179	Bogotá	Traslado de AFP	Porvenir	2	SI
48097	fugado	2017-11	2017	F	 40 	1846442	Bogotá	Traslado de AFP	Porvenir	4	SI
48098	fugado	2017-12	2017	F	 30 	1602471	Bogotá	Traslado de AFP	Porvenir	2	SI
48099	fugado	2017-1	2017	F	 30 	1816661	Bogotá	Traslado de AFP	Porvenir	1	SI
48100	fugado	2017-2	2017	F	 34 	5522906	Bogotá	Traslado de AFP	Skandia	1	SI
48101	fugado	2017-3	2017	M	 30 	1799629	Cali	Traslado de AFP	Porvenir	3	SI
48102	fugado	2017-4	2017	F	 36 	1355091	Barranquilla	Traslado de AFP	Porvenir	1	SI
48103	fugado	2017-5	2017	F	 36 	1683157	Bogotá	Traslado de AFP	Porvenir	2	SI
48104	fugado	2017-6	2017	F	 39 	1383226	Bogotá	Traslado de AFP	Porvenir	4	SI
48105	fugado	2017-7	2017	F	 34 	1511009	Cartagena	Traslado de AFP	Porvenir	4	SI
48106	fugado	2017-8	2017	F	 40 	1722368	Bogotá	Traslado de AFP	Porvenir	2	SI
48107	fugado	2017-9	2017	M	 30 	1415787	Bucaramanga	Traslado de AFP	Porvenir	4	SI
48108	fugado	2017-10	2017	M	 32 	1335272	Bogotá	Traslado de AFP	Porvenir	4	SI
48109	fugado	2017-11	2017	F	 25 	1204211	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
48110	fugado	2017-12	2017	F	 26 	1314238	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
48111	fugado	2017-1	2017	F	 31 	1550376	Medellín	Traslado de AFP	Porvenir	1	SI
48112	fugado	2017-2	2017	F	 38 	1538391	Bogotá	Traslado de AFP	Porvenir	2	SI
48113	fugado	2017-3	2017	F	 29 	1908584	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
48114	fugado	2017-4	2017	F	 31 	1851066	Medellín	Traslado de AFP	Porvenir	4	SI
48115	fugado	2017-5	2017	F	 40 	1312293	Bogotá	Traslado de AFP	Porvenir	1	No
48116	fugado	2017-6	2017	M	 29 	1597681	Medellín	Vinculación Inicial	Primer Trabajo	3	No
48117	fugado	2017-7	2017	F	 39 	6521722	Bogotá	Traslado de AFP	Skandia	4	SI
48118	fugado	2017-8	2017	F	 30 	1717261	Cartagena	Traslado de AFP	Porvenir	1	SI
48119	fugado	2017-9	2017	F	 33 	1865036	Bogotá	Traslado de AFP	Porvenir	1	SI
48120	fugado	2017-10	2017	F	 30 	1529151	Bogotá	Traslado de AFP	Porvenir	2	SI
48121	fugado	2017-11	2017	M	 30 	1571108	Bogotá	Traslado de AFP	Porvenir	4	SI
48122	fugado	2017-12	2017	F	 28 	1741001	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
48123	fugado	2017-1	2017	M	 37 	1439824	Bogotá	Traslado de AFP	Porvenir	4	SI
48124	fugado	2017-2	2017	F	 36 	1644957	Medellín	Traslado de AFP	Porvenir	2	SI
48125	fugado	2017-3	2017	F	 40 	1702550	Barranquilla	Traslado de AFP	Porvenir	2	SI
48126	fugado	2017-4	2017	M	 40 	1617022	Bogotá	Traslado de AFP	Porvenir	2	SI
48127	fugado	2017-5	2017	F	 38 	1501017	Bogotá	Traslado de AFP	Porvenir	4	SI
48128	fugado	2017-6	2017	F	 31 	1651505	Bogotá	Traslado de AFP	Porvenir	3	SI
48129	fugado	2017-7	2017	M	 30 	908526	Bucaramanga	Traslado de AFP	Porvenir	4	SI
48130	fugado	2017-8	2017	F	 35 	1100471	Cali	Traslado de AFP	Porvenir	3	SI
48131	fugado	2017-9	2017	F	 33 	3550677	Bogotá	Traslado de AFP	Protección	2	No
48132	fugado	2017-10	2017	F	 33 	5685841	Bogotá	Traslado de AFP	Skandia	2	SI
48133	fugado	2017-11	2017	F	 30 	1478679	Bogotá	Traslado de AFP	Porvenir	4	SI
48134	fugado	2017-12	2017	F	 40 	1505931	Bogotá	Traslado de AFP	Porvenir	2	SI
48135	fugado	2017-1	2017	F	 30 	1267191	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
48136	fugado	2017-2	2017	F	 26 	1368879	Cartagena	Vinculación Inicial	Primer Trabajo	1	SI
48137	fugado	2017-3	2017	F	 30 	2004772	Cali	Traslado de AFP	Porvenir	1	SI
48138	fugado	2017-4	2017	F	 30 	1472446	Bogotá	Traslado de AFP	Porvenir	2	SI
48139	fugado	2017-5	2017	F	 31 	1818193	Bogotá	Traslado de AFP	Porvenir	4	SI
48140	fugado	2017-6	2017	F	 32 	1314504	Bucaramanga	Traslado de AFP	Porvenir	1	SI
48141	fugado	2017-7	2017	F	 27 	1155055	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
48142	fugado	2017-8	2017	F	 26 	1324888	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
48143	fugado	2017-9	2017	F	 36 	7156876	Bucaramanga	Traslado de AFP	Skandia	4	SI
48144	fugado	2017-10	2017	M	 39 	1275798	Bucaramanga	Traslado de AFP	Porvenir	4	SI
48145	fugado	2017-11	2017	F	 36 	1261740	Bogotá	Traslado de AFP	Porvenir	4	SI
48146	fugado	2017-12	2017	F	 40 	3309668	Bogotá	Traslado de AFP	Protección	1	SI
48147	fugado	2017-1	2017	F	 32 	1113303	Bucaramanga	Traslado de AFP	Porvenir	2	No
48148	fugado	2017-2	2017	F	 36 	7248110	Bogotá	Traslado de AFP	Skandia	4	SI
48149	fugado	2017-3	2017	F	 37 	1498997	Bogotá	Traslado de AFP	Porvenir	3	SI
48150	fugado	2017-4	2017	F	 40 	1417315	Bogotá	Traslado de AFP	Porvenir	2	SI
48151	fugado	2017-5	2017	M	 37 	5375624	Barranquilla	Traslado de AFP	Skandia	2	SI
48152	fugado	2017-6	2017	M	 40 	1246132	Bogotá	Traslado de AFP	Porvenir	1	SI
48153	fugado	2017-7	2017	M	 37 	1408485	Bogotá	Traslado de AFP	Porvenir	3	No
48154	fugado	2017-8	2017	F	 30 	1206815	Bogotá	Traslado de AFP	Porvenir	4	SI
48155	fugado	2017-9	2017	F	 30 	1546840	Bogotá	Traslado de AFP	Porvenir	1	SI
48156	fugado	2017-10	2017	F	 37 	1563823	Bogotá	Traslado de AFP	Porvenir	4	SI
48157	fugado	2017-11	2017	F	 33 	1667809	Bogotá	Traslado de AFP	Porvenir	4	SI
48158	fugado	2017-12	2017	F	 30 	1439586	Bogotá	Traslado de AFP	Porvenir	4	SI
48159	fugado	2017-1	2017	M	 36 	1294558	Bogotá	Traslado de AFP	Porvenir	2	SI
48160	fugado	2017-2	2017	F	 36 	1233632	Bogotá	Traslado de AFP	Porvenir	2	SI
48161	fugado	2017-3	2017	M	 35 	1601218	Bogotá	Traslado de AFP	Porvenir	3	SI
48162	fugado	2017-4	2017	F	 31 	1508931	Cali	Traslado de AFP	Porvenir	2	SI
48163	fugado	2017-5	2017	F	 37 	3593253	Bogotá	Traslado de AFP	Protección	3	SI
48164	fugado	2017-6	2017	M	 31 	1140718	Medellín	Traslado de AFP	Porvenir	3	SI
48165	fugado	2017-7	2017	F	 30 	1610808	Bogotá	Traslado de AFP	Porvenir	4	SI
48166	fugado	2017-8	2017	F	 25 	1837997	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
48167	fugado	2017-9	2017	F	 26 	1358415	Medellín	Vinculación Inicial	Primer Trabajo	3	No
48168	fugado	2017-10	2017	M	 37 	1183814	Bucaramanga	Traslado de AFP	Porvenir	3	SI
48169	fugado	2017-11	2017	M	 30 	1587082	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
48170	fugado	2017-12	2017	M	 28 	1324043	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
48171	fugado	2017-1	2017	F	 36 	1477676	Bogotá	Traslado de AFP	Porvenir	3	SI
48172	fugado	2017-2	2017	F	 33 	3261764	Bogotá	Traslado de AFP	Protección	3	SI
48173	fugado	2017-3	2017	F	 40 	1715813	Barranquilla	Traslado de AFP	Porvenir	2	SI
48174	fugado	2017-4	2017	M	 32 	1653150	Medellín	Traslado de AFP	Porvenir	2	SI
48175	fugado	2017-5	2017	M	 30 	1645591	Cartagena	Traslado de AFP	Porvenir	3	SI
48176	fugado	2017-6	2017	F	 33 	1592471	Bogotá	Traslado de AFP	Porvenir	3	No
48177	fugado	2017-7	2017	F	 27 	1354829	Medellín	Vinculación Inicial	Primer Trabajo	3	SI
48178	fugado	2017-8	2017	F	 29 	1386102	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
48179	fugado	2017-9	2017	F	 31 	1307587	Cali	Traslado de AFP	Porvenir	1	SI
48180	fugado	2017-10	2017	M	 36 	5157194	Bogotá	Traslado de AFP	Skandia	2	SI
48181	fugado	2017-11	2017	F	 34 	5349690	Bogotá	Traslado de AFP	Skandia	3	SI
48182	fugado	2017-12	2017	F	 33 	1431199	Bogotá	Traslado de AFP	Porvenir	2	SI
48183	fugado	2017-1	2017	M	 39 	3827472	Bogotá	Traslado de AFP	Protección	3	SI
48184	fugado	2017-2	2017	F	 31 	6096461	Bogotá	Traslado de AFP	Skandia	1	SI
48185	fugado	2017-3	2017	F	 30 	1473066	Bogotá	Traslado de AFP	Porvenir	1	SI
48186	fugado	2017-4	2017	M	 40 	7873713	Bogotá	Traslado de AFP	Skandia	3	SI
48187	fugado	2017-5	2017	F	 27 	984114	Bogotá	Vinculación Inicial	Primer Trabajo	3	No
48188	fugado	2017-6	2017	F	 39 	1598431	Bucaramanga	Traslado de AFP	Porvenir	4	SI
48189	fugado	2017-7	2017	M	 38 	1450138	Cartagena	Traslado de AFP	Porvenir	2	No
48190	fugado	2017-8	2017	F	 37 	2056185	Bogotá	Traslado de AFP	Porvenir	3	SI
48191	fugado	2017-9	2017	F	 36 	5563528	Bogotá	Traslado de AFP	Skandia	1	SI
48192	fugado	2017-10	2017	F	 33 	1816897	Bogotá	Traslado de AFP	Porvenir	4	SI
48193	fugado	2017-11	2017	M	 37 	1404113	Bogotá	Traslado de AFP	Porvenir	3	SI
48194	fugado	2017-12	2017	F	 40 	1508522	Bogotá	Traslado de AFP	Porvenir	2	SI
48195	fugado	2017-1	2017	F	 30 	1313080	Cali	Vinculación Inicial	Primer Trabajo	3	SI
48196	fugado	2017-2	2017	M	 39 	1526977	Bogotá	Traslado de AFP	Porvenir	4	SI
48197	fugado	2017-3	2017	F	 40 	1436959	Cartagena	Traslado de AFP	Porvenir	3	SI
48198	fugado	2017-4	2017	M	 28 	1410085	Medellín	Vinculación Inicial	Primer Trabajo	3	SI
48199	fugado	2017-5	2017	M	 25 	1410371	Bogotá	Vinculación Inicial	Primer Trabajo	1	No
48200	fugado	2017-6	2017	M	 30 	1464694	Bogotá	Traslado de AFP	Porvenir	1	SI
48201	fugado	2017-7	2017	F	 30 	1759887	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
48202	fugado	2017-8	2017	M	 36 	1081346	Bogotá	Traslado de AFP	Porvenir	4	No
48203	fugado	2017-9	2017	M	 40 	1458730	Cali	Traslado de AFP	Porvenir	1	SI
48204	fugado	2017-10	2017	F	 40 	1500865	Bogotá	Traslado de AFP	Porvenir	2	No
48205	fugado	2017-11	2017	M	 30 	1480240	Cali	Vinculación Inicial	Primer Trabajo	3	No
48206	fugado	2017-12	2017	F	 27 	1660451	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
48207	fugado	2017-1	2017	M	 27 	1656999	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
48208	fugado	2017-2	2017	M	 33 	1289996	Bucaramanga	Traslado de AFP	Porvenir	2	SI
48209	fugado	2017-3	2017	M	 39 	5140153	Cartagena	Traslado de AFP	Skandia	4	SI
48210	fugado	2017-4	2017	F	 35 	1431445	Bogotá	Traslado de AFP	Porvenir	4	SI
48211	fugado	2017-5	2017	F	 33 	5758040	Bogotá	Traslado de AFP	Skandia	4	SI
48212	fugado	2017-6	2017	M	 37 	1305978	Bogotá	Traslado de AFP	Porvenir	2	SI
48213	fugado	2017-7	2017	F	 40 	1745351	Bogotá	Traslado de AFP	Porvenir	4	SI
48214	fugado	2017-8	2017	F	 30 	1554598	Bogotá	Traslado de AFP	Porvenir	4	SI
48215	fugado	2017-9	2017	F	 30 	1369862	Bogotá	Traslado de AFP	Porvenir	4	SI
48216	fugado	2017-10	2017	F	 39 	1612140	Medellín	Traslado de AFP	Porvenir	4	SI
48217	fugado	2017-11	2017	F	 27 	1523698	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
48218	fugado	2017-12	2017	F	 33 	1675140	Bogotá	Traslado de AFP	Porvenir	2	SI
48219	fugado	2017-1	2017	F	 30 	1568671	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
48220	fugado	2017-2	2017	F	 26 	1101193	Medellín	Vinculación Inicial	Primer Trabajo	2	SI
48221	fugado	2017-3	2017	F	 39 	3880581	Bogotá	Traslado de AFP	Protección	4	SI
48222	fugado	2017-4	2017	F	 35 	6222160	Bogotá	Traslado de AFP	Skandia	1	SI
48223	fugado	2017-5	2017	M	 36 	3646873	Bogotá	Traslado de AFP	Protección	1	SI
48224	fugado	2017-6	2017	F	 33 	908526	Bucaramanga	Traslado de AFP	Porvenir	2	SI
48225	fugado	2017-7	2017	F	 40 	1344985	Barranquilla	Traslado de AFP	Porvenir	1	No
48226	fugado	2017-8	2017	F	 30 	1683525	Bucaramanga	Vinculación Inicial	Primer Trabajo	4	SI
48227	fugado	2017-9	2017	M	 35 	1378687	Bogotá	Traslado de AFP	Porvenir	3	No
48228	fugado	2017-10	2017	F	 30 	1833935	Bogotá	Traslado de AFP	Porvenir	2	SI
48229	fugado	2017-11	2017	F	 36 	1230364	Bogotá	Traslado de AFP	Porvenir	4	SI
48230	fugado	2017-12	2017	F	 36 	5187896	Bogotá	Traslado de AFP	Skandia	3	SI
48231	fugado	2017-1	2017	F	 37 	1440995	Bogotá	Traslado de AFP	Porvenir	3	SI
48232	fugado	2017-2	2017	F	 37 	1263948	Medellín	Traslado de AFP	Porvenir	4	SI
48233	fugado	2017-3	2017	M	 40 	1806332	Bogotá	Traslado de AFP	Porvenir	1	SI
48234	fugado	2017-4	2017	F	 25 	1378871	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
48235	fugado	2017-5	2017	F	 26 	1386258	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
48236	fugado	2017-6	2017	F	 38 	1559228	Bogotá	Traslado de AFP	Porvenir	2	SI
48237	fugado	2017-7	2017	M	 36 	1324311	Cartagena	Traslado de AFP	Porvenir	3	SI
48238	fugado	2017-8	2017	F	 30 	1207676	Bogotá	Traslado de AFP	Porvenir	2	SI
48239	fugado	2017-9	2017	M	 37 	1669246	Cali	Traslado de AFP	Porvenir	3	SI
48240	fugado	2017-10	2017	F	 36 	1403087	Bogotá	Traslado de AFP	Porvenir	3	SI
48241	fugado	2017-11	2017	F	 39 	1474980	Bogotá	Traslado de AFP	Porvenir	2	SI
48242	fugado	2017-12	2017	F	 30 	1503574	Cali	Vinculación Inicial	Primer Trabajo	2	SI
48243	fugado	2017-1	2017	F	 30 	3291401	Bogotá	Traslado de AFP	Protección	4	SI
48244	fugado	2017-2	2017	F	 28 	1497030	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
48245	fugado	2017-3	2017	F	 27 	2159780	Cartagena	Vinculación Inicial	Primer Trabajo	4	SI
48246	fugado	2017-4	2017	F	 32 	1138798	Medellín	Traslado de AFP	Porvenir	4	SI
48247	fugado	2017-5	2017	F	 31 	1610372	Cartagena	Traslado de AFP	Porvenir	1	SI
48248	fugado	2017-6	2017	M	 29 	1723985	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
48249	fugado	2017-7	2017	M	 38 	1642822	Cali	Traslado de AFP	Porvenir	3	SI
48250	fugado	2017-8	2017	M	 39 	1476760	Cartagena	Traslado de AFP	Porvenir	2	SI
48251	fugado	2017-9	2017	M	 33 	1480252	Cartagena	Traslado de AFP	Porvenir	2	SI
48252	fugado	2017-10	2017	F	 30 	1766001	Bogotá	Traslado de AFP	Porvenir	1	SI
48253	fugado	2017-11	2017	F	 35 	1586416	Bogotá	Traslado de AFP	Porvenir	1	SI
48254	fugado	2017-12	2017	F	 35 	1478686	Bogotá	Traslado de AFP	Porvenir	1	SI
48255	fugado	2017-1	2017	F	 30 	1716049	Medellín	Traslado de AFP	Porvenir	2	SI
48256	fugado	2017-2	2017	F	 30 	1606575	Bogotá	Traslado de AFP	Porvenir	4	SI
48257	fugado	2017-3	2017	F	 34 	5544427	Barranquilla	Traslado de AFP	Skandia	1	SI
48258	fugado	2017-4	2017	M	 34 	1346918	Bucaramanga	Traslado de AFP	Porvenir	3	SI
48259	fugado	2017-5	2017	F	 40 	1691409	Cartagena	Traslado de AFP	Porvenir	3	No
48260	fugado	2017-6	2017	F	 37 	1454228	Bogotá	Traslado de AFP	Porvenir	4	SI
48261	fugado	2017-7	2017	F	 39 	1475300	Bogotá	Traslado de AFP	Porvenir	3	SI
48262	fugado	2017-8	2017	F	 30 	1168867	Bogotá	Traslado de AFP	Porvenir	1	SI
48263	fugado	2017-9	2017	F	 31 	1410277	Bogotá	Traslado de AFP	Porvenir	3	SI
48264	fugado	2017-10	2017	F	 30 	1392010	Bogotá	Traslado de AFP	Porvenir	1	SI
48265	fugado	2017-11	2017	F	 28 	1690009	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
48266	fugado	2017-12	2017	F	 40 	3448251	Bogotá	Traslado de AFP	Protección	4	SI
48267	fugado	2017-1	2017	F	 40 	1218118	Bogotá	Traslado de AFP	Porvenir	2	SI
48268	fugado	2017-2	2017	F	 38 	1441267	Bogotá	Traslado de AFP	Porvenir	4	SI
48269	fugado	2017-3	2017	F	 26 	1742229	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
48270	fugado	2017-4	2017	F	 36 	1731579	Bogotá	Traslado de AFP	Porvenir	3	SI
48271	fugado	2017-5	2017	F	 37 	1512281	Bogotá	Traslado de AFP	Porvenir	1	SI
48272	fugado	2017-6	2017	F	 30 	1494110	Medellín	Vinculación Inicial	Primer Trabajo	3	SI
48273	fugado	2017-7	2017	F	 40 	1597612	Bogotá	Traslado de AFP	Porvenir	2	SI
48274	fugado	2017-8	2017	F	 30 	1857269	Bogotá	Traslado de AFP	Porvenir	2	SI
48275	fugado	2017-9	2017	F	 30 	6490022	Bogotá	Traslado de AFP	Skandia	2	SI
48276	fugado	2017-10	2017	M	 27 	1252621	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
48277	fugado	2017-11	2017	F	 33 	1425042	Bogotá	Traslado de AFP	Porvenir	3	SI
48278	fugado	2017-12	2017	M	 33 	1540785	Medellín	Traslado de AFP	Porvenir	2	SI
48279	fugado	2017-1	2017	M	 28 	1617206	Cartagena	Vinculación Inicial	Primer Trabajo	1	SI
48280	fugado	2017-2	2017	F	 35 	1834754	Bogotá	Traslado de AFP	Porvenir	2	SI
48281	fugado	2017-3	2017	F	 30 	1516772	Medellín	Traslado de AFP	Porvenir	3	SI
48282	fugado	2017-4	2017	F	 33 	1264225	Bogotá	Traslado de AFP	Porvenir	2	SI
48283	fugado	2017-5	2017	F	 26 	1534110	Bucaramanga	Vinculación Inicial	Primer Trabajo	1	SI
48284	fugado	2017-6	2017	F	 34 	1363108	Barranquilla	Traslado de AFP	Porvenir	2	SI
48285	fugado	2017-7	2017	F	 40 	4048651	Bogotá	Traslado de AFP	Protección	4	SI
48286	fugado	2017-8	2017	F	 25 	1430105	Medellín	Vinculación Inicial	Primer Trabajo	3	SI
48287	fugado	2017-9	2017	F	 26 	1416158	Cali	Vinculación Inicial	Primer Trabajo	3	SI
48288	fugado	2017-10	2017	F	 31 	1694852	Medellín	Traslado de AFP	Porvenir	3	SI
48289	fugado	2017-11	2017	M	 38 	1616078	Bucaramanga	Traslado de AFP	Porvenir	1	SI
48290	fugado	2017-12	2017	F	 38 	1377918	Bogotá	Traslado de AFP	Porvenir	3	SI
48291	fugado	2017-1	2017	F	 40 	4196114	Bogotá	Traslado de AFP	Skandia	1	SI
48292	fugado	2017-2	2017	F	 30 	1611712	Bogotá	Traslado de AFP	Porvenir	1	SI
48293	fugado	2017-3	2017	F	 28 	1192882	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
48294	fugado	2017-4	2017	F	 38 	1415116	Bogotá	Traslado de AFP	Porvenir	4	SI
48295	fugado	2017-5	2017	F	 39 	1477480	Bogotá	Traslado de AFP	Porvenir	4	SI
48296	fugado	2017-6	2017	F	 26 	1376214	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
48297	fugado	2017-7	2017	F	 30 	1417882	Bogotá	Traslado de AFP	Porvenir	4	SI
48298	fugado	2017-8	2017	F	 30 	979018	Bogotá	Traslado de AFP	Porvenir	2	No
48299	fugado	2017-9	2017	F	 30 	1452242	Barranquilla	Traslado de AFP	Porvenir	2	SI
48300	fugado	2017-10	2017	F	 35 	1965909	Bogotá	Traslado de AFP	Porvenir	3	SI
48301	fugado	2017-11	2017	F	 29 	1391706	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
48302	fugado	2017-12	2017	F	 32 	1395394	Barranquilla	Traslado de AFP	Porvenir	4	SI
48303	fugado	2017-1	2017	F	 27 	1493825	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
48304	fugado	2017-2	2017	M	 33 	1208008	Medellín	Traslado de AFP	Porvenir	4	SI
48305	fugado	2017-3	2017	F	 25 	1812220	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
48306	fugado	2017-4	2017	F	 26 	1416525	Cali	Vinculación Inicial	Primer Trabajo	3	SI
48307	fugado	2017-5	2017	F	 27 	1762432	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
48308	fugado	2017-6	2017	F	 34 	1678076	Bogotá	Traslado de AFP	Porvenir	3	SI
48309	fugado	2017-7	2017	F	 33 	5598013	Bogotá	Traslado de AFP	Skandia	2	SI
48310	fugado	2017-8	2017	F	 36 	1436841	Bogotá	Traslado de AFP	Porvenir	4	SI
48311	fugado	2017-9	2017	F	 33 	1417864	Cartagena	Traslado de AFP	Porvenir	1	SI
