"ID"	"Estado"	"Periodo"	"año"	"Género"	"Edad"	 "IBC" 	"Ciudad"	"Origen_Afiliado"	"Origen_AFP"	"Nivel_de_Satisfacción"	"PQR"
281	Activo	2017-3	2017	M	 50 	1294650	Medellín	Traslado de AFP	Protección	9	Si
282	Activo	2017-4	2017	M	 46 	2211762	Bucaramenga	Traslado de AFP	Skandia	10	No
283	Activo	2017-5	2017	F	 18 	1140646	Bucaramenga	Vinculación Inicial	Primer Trabajo	10	No
284	Activo	2017-6	2017	M	 66 	1362789	Bogotá	Traslado de AFP	Porvenir	9	No
285	Activo	2017-7	2017	M	 45 	923238	Bogotá	Vinculación Inicial	Primer Trabajo	7	No
286	Activo	2017-8	2017	M	 38 	2899815	Bogotá	Vinculación Inicial	Primer Trabajo	6	No
287	Activo	2017-9	2017	M	 34 	1199254	Cartagena	Traslado de AFP	Porvenir	10	No
288	Activo	2017-10	2017	F	 26 	1226510	Barranquilla	Traslado de AFP	Porvenir	10	No
289	Activo	2017-11	2017	F	 37 	3059314	Bogotá	Traslado de AFP	Porvenir	6	No
290	Activo	2017-12	2017	M	 66 	3681437	Bogotá	Traslado de AFP	Protección	6	No
291	Activo	2017-1	2017	M	 18 	1946462	Cali	Traslado de AFP	Protección	6	No
292	Activo	2017-2	2017	M	 18 	2719050	Medellín	Traslado de AFP	Porvenir	10	No
293	Activo	2017-3	2017	M	 28 	3166509	Medellín	Traslado de AFP	Porvenir	8	No
294	Activo	2017-4	2017	F	 51 	2256783	Barranquilla	Traslado de AFP	Porvenir	10	Si
295	Activo	2017-5	2017	M	 59 	1942498	Cartagena	Traslado de AFP	Porvenir	10	No
296	Activo	2017-6	2017	F	 50 	1253766	Cali	Traslado de AFP	Protección	2	No
297	Activo	2017-7	2017	F	 33 	4623995	Bogotá	Traslado de AFP	Porvenir	7	No
298	Activo	2017-8	2017	M	 66 	3807197	Bogotá	Traslado de AFP	Porvenir	10	No
299	Activo	2017-9	2017	F	 30 	1952530	Bogotá	Traslado de AFP	Protección	4	No
300	Activo	2017-10	2017	F	 62 	4858924	Cali	Traslado de AFP	Protección	10	No
301	Activo	2017-11	2017	F	 22 	1509097	Cartagena	Traslado de AFP	Protección	9	No
302	Activo	2017-12	2017	M	 57 	4793830	Barranquilla	Traslado de AFP	Porvenir	7	No
303	Activo	2017-1	2017	M	 66 	3623919	Bogotá	Vinculación Inicial	Primer Trabajo	8	No
304	Activo	2017-2	2017	M	 57 	1862002	Cartagena	Traslado de AFP	Porvenir	5	No
305	Activo	2017-3	2017	F	 66 	4140419	Bogotá	Traslado de AFP	Porvenir	9	No
306	Activo	2017-4	2017	M	 21 	2411245	Medellín	Vinculación Inicial	Primer Trabajo	10	No
307	Activo	2017-5	2017	F	 35 	2596876	Barranquilla	Traslado de AFP	Porvenir	6	No
308	Activo	2017-6	2017	M	 54 	3151811	Cali	Traslado de AFP	Porvenir	10	No
309	Activo	2017-7	2017	M	 33 	2896136	Bogotá	Vinculación Inicial	Primer Trabajo	7	No
310	Activo	2017-8	2017	M	 18 	3111029	Bogotá	Traslado de AFP	Porvenir	5	No
311	Activo	2017-9	2017	M	 39 	1707894	Barranquilla	Traslado de AFP	Skandia	10	No
312	Activo	2017-10	2017	M	 57 	2747144	Bogotá	Traslado de AFP	Porvenir	10	No
313	Activo	2017-11	2017	M	 35 	3026751	Cartagena	Traslado de AFP	Porvenir	6	No
314	Activo	2017-12	2017	F	 44 	1422468	Barranquilla	Traslado de AFP	Porvenir	10	No
315	Activo	2017-1	2017	F	 41 	1728267	Bogotá	Traslado de AFP	Protección	10	No
316	Activo	2017-2	2017	F	 42 	1164905	Barranquilla	Vinculación Inicial	Primer Trabajo	10	No
317	Activo	2017-3	2017	M	 18 	1253766	Cali	Traslado de AFP	Protección	6	No
318	Activo	2017-4	2017	M	 33 	2569327	Bogotá	Traslado de AFP	Porvenir	10	No
319	Activo	2017-5	2017	F	 18 	3937204	Medellín	Vinculación Inicial	Primer Trabajo	7	No
320	Activo	2017-6	2017	M	 54 	3362009	Cali	Traslado de AFP	Porvenir	10	No
321	Activo	2017-7	2017	M	 34 	1362789	Bogotá	Traslado de AFP	Porvenir	10	No
322	Activo	2017-8	2017	F	 25 	3380134	Bogotá	Traslado de AFP	Porvenir	10	No
323	Activo	2017-9	2017	M	 19 	3617030	Bucaramenga	Traslado de AFP	Porvenir	6	No
324	Activo	2017-10	2017	F	 47 	1826526	Barranquilla	Traslado de AFP	Porvenir	7	No
325	Activo	2017-11	2017	M	 18 	1362789	Bogotá	Traslado de AFP	Skandia	10	No
326	Activo	2017-12	2017	F	 23 	1729795	Bogotá	Traslado de AFP	Protección	10	No
327	Activo	2017-1	2017	F	 36 	1294650	Medellín	Traslado de AFP	Porvenir	9	No
328	Activo	2017-2	2017	M	 18 	4606656	Bogotá	Traslado de AFP	Protección	10	No
329	Activo	2017-3	2017	F	 55 	2885811	Medellín	Vinculación Inicial	Primer Trabajo	4	No
330	Activo	2017-4	2017	M	 48 	1362789	Bogotá	Traslado de AFP	Porvenir	1	No
331	Activo	2017-5	2017	M	 48 	2918714	Cartagena	Traslado de AFP	Porvenir	10	No
332	Activo	2017-6	2017	M	 60 	4258234	Bogotá	Traslado de AFP	Protección	4	No
333	Activo	2017-7	2017	M	 18 	2954480	Bogotá	Vinculación Inicial	Primer Trabajo	9	No
334	Activo	2017-8	2017	M	 51 	1039429	Barranquilla	Vinculación Inicial	Primer Trabajo	10	Si
335	Activo	2017-9	2017	M	 18 	4737439	Medellín	Traslado de AFP	Protección	9	No
336	Activo	2017-10	2017	M	 25 	3106049	Bogotá	Traslado de AFP	Porvenir	7	No
337	Activo	2017-11	2017	M	 18 	1621202	Bogotá	Traslado de AFP	Protección	7	No
338	Activo	2017-12	2017	M	 63 	1226510	Barranquilla	Traslado de AFP	Porvenir	10	No
339	Activo	2017-1	2017	M	 31 	1362789	Bogotá	Traslado de AFP	Porvenir	6	No
340	Activo	2017-2	2017	M	 37 	1294650	Medellín	Traslado de AFP	Protección	10	No
341	Activo	2017-3	2017	M	 63 	5927775	Bogotá	Traslado de AFP	Porvenir	10	Si
342	Activo	2017-4	2017	M	 66 	3404765	Bogotá	Traslado de AFP	Porvenir	10	No
343	Activo	2017-5	2017	F	 36 	3467144	Cartagena	Traslado de AFP	Porvenir	10	No
344	Activo	2017-6	2017	M	 30 	1362789	Bogotá	Traslado de AFP	Porvenir	10	No
345	Activo	2017-7	2017	M	 63 	1362789	Bogotá	Traslado de AFP	Skandia	7	No
346	Activo	2017-8	2017	F	 66 	1362789	Bogotá	Traslado de AFP	Porvenir	4	No
347	Activo	2017-9	2017	M	 18 	2153132	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
348	Activo	2017-10	2017	M	 27 	2329530	Cali	Traslado de AFP	Protección	10	No
349	Activo	2017-11	2017	F	 40 	2175692	Bogotá	Traslado de AFP	Protección	7	No
350	Activo	2017-12	2017	F	 63 	2248847	Medellín	Traslado de AFP	Porvenir	7	No
351	Activo	2017-1	2017	F	 66 	3210458	Cartagena	Traslado de AFP	Protección	9	No
352	Activo	2017-2	2017	M	 52 	3737378	Bogotá	Traslado de AFP	Porvenir	7	No
353	Activo	2017-3	2017	M	 47 	3213990	Cali	Traslado de AFP	Protección	10	No
354	Activo	2017-4	2017	F	 24 	3012411	Medellín	Traslado de AFP	Porvenir	10	No
355	Activo	2017-5	2017	M	 52 	1362789	Bogotá	Traslado de AFP	Porvenir	10	No
356	Activo	2017-6	2017	M	 18 	2671692	Medellín	Vinculación Inicial	Primer Trabajo	10	No
357	Activo	2017-7	2017	F	 38 	2891443	Bogotá	Traslado de AFP	Porvenir	5	No
358	Activo	2017-8	2017	M	 54 	1127100	Bogotá	Vinculación Inicial	Primer Trabajo	7	Si
359	Activo	2017-9	2017	M	 18 	3463728	Cali	Traslado de AFP	Porvenir	10	Si
360	Activo	2017-10	2017	M	 32 	908526	Bogotá	Vinculación Inicial	Primer Trabajo	2	No
361	Activo	2017-11	2017	F	 37 	2492765	Bucaramenga	Traslado de AFP	Protección	3	No
362	Activo	2017-12	2017	M	 59 	1455072	Cali	Traslado de AFP	Skandia	8	No
363	Activo	2017-1	2017	F	 24 	3174360	Bogotá	Traslado de AFP	Skandia	10	No
364	Activo	2017-2	2017	M	 18 	1362789	Bogotá	Traslado de AFP	Porvenir	3	No
365	Activo	2017-3	2017	M	 59 	1673320	Bogotá	Traslado de AFP	Porvenir	9	No
366	Activo	2017-4	2017	M	 18 	1294650	Medellín	Traslado de AFP	Skandia	10	No
367	Activo	2017-5	2017	M	 56 	1872340	Bucaramenga	Traslado de AFP	Porvenir	10	No
368	Activo	2017-6	2017	F	 45 	5132301	Bogotá	Traslado de AFP	Porvenir	10	No
369	Activo	2017-7	2017	F	 18 	3930529	Medellín	Traslado de AFP	Protección	10	No
370	Activo	2017-8	2017	M	 18 	3002660	Barranquilla	Vinculación Inicial	Primer Trabajo	9	No
371	Activo	2017-9	2017	F	 18 	2573814	Cartagena	Vinculación Inicial	Primer Trabajo	10	No
372	Activo	2017-10	2017	M	 33 	1226510	Barranquilla	Traslado de AFP	Porvenir	9	No
373	Activo	2017-11	2017	M	 56 	1294650	Medellín	Traslado de AFP	Porvenir	10	No
374	Activo	2017-12	2017	M	 27 	5842960	Bogotá	Traslado de AFP	Protección	10	No
375	Activo	2017-1	2017	F	 45 	2822078	Bogotá	Vinculación Inicial	Primer Trabajo	2	Si
376	Activo	2017-2	2017	M	 42 	6040549	Bogotá	Traslado de AFP	Porvenir	10	No
377	Activo	2017-3	2017	M	 35 	2892119	Bogotá	Vinculación Inicial	Primer Trabajo	10	Si
378	Activo	2017-4	2017	M	 58 	3510149	Bogotá	Traslado de AFP	Protección	8	No
379	Activo	2017-5	2017	M	 50 	1362789	Bogotá	Traslado de AFP	Protección	10	No
380	Activo	2017-6	2017	F	 56 	5571053	Bogotá	Traslado de AFP	Porvenir	7	No
381	Activo	2017-7	2017	M	 44 	2855987	Bogotá	Traslado de AFP	Skandia	9	No
382	Activo	2017-8	2017	M	 24 	1362789	Bogotá	Traslado de AFP	Protección	10	No
383	Activo	2017-9	2017	F	 51 	4158077	Bogotá	Traslado de AFP	Porvenir	7	No
384	Activo	2017-10	2017	M	 66 	1185626	Bucaramenga	Traslado de AFP	Protección	9	Si
385	Activo	2017-11	2017	F	 18 	953902	Cartagena	Vinculación Inicial	Primer Trabajo	1	No
386	Activo	2017-12	2017	M	 40 	1698503	Bogotá	Traslado de AFP	Porvenir	10	No
387	Activo	2017-1	2017	F	 49 	3940864	Bogotá	Traslado de AFP	Porvenir	7	Si
388	Activo	2017-2	2017	F	 59 	4676710	Bogotá	Traslado de AFP	Skandia	10	No
389	Activo	2017-3	2017	M	 43 	3540022	Barranquilla	Traslado de AFP	Porvenir	2	No
390	Activo	2017-4	2017	M	 18 	908526	Bogotá	Vinculación Inicial	Primer Trabajo	8	No
391	Activo	2017-5	2017	M	 51 	1152974	Bogotá	Vinculación Inicial	Primer Trabajo	8	No
392	Activo	2017-6	2017	M	 64 	2761387	Bogotá	Traslado de AFP	Porvenir	10	No
393	Activo	2017-7	2017	F	 62 	4121192	Medellín	Traslado de AFP	Porvenir	7	No
394	Activo	2017-8	2017	F	 52 	1362789	Bogotá	Traslado de AFP	Porvenir	9	No
395	Activo	2017-9	2017	M	 31 	1640406	Barranquilla	Traslado de AFP	Porvenir	6	No
396	Activo	2017-10	2017	F	 30 	5217464	Bogotá	Traslado de AFP	Skandia	10	No
397	Activo	2017-11	2017	M	 60 	5035659	Cartagena	Traslado de AFP	Porvenir	3	Si
398	Activo	2017-12	2017	M	 23 	2179180	Bogotá	Traslado de AFP	Porvenir	6	No
399	Activo	2017-1	2017	F	 18 	1362789	Bogotá	Traslado de AFP	Protección	10	No
400	Activo	2017-2	2017	F	 50 	4093200	Bogotá	Traslado de AFP	Porvenir	8	No
401	Activo	2017-3	2017	F	 29 	1362789	Bogotá	Traslado de AFP	Skandia	7	Si
402	Activo	2017-4	2017	M	 37 	3463686	Bogotá	Traslado de AFP	Porvenir	6	No
403	Activo	2017-5	2017	F	 41 	1200327	Barranquilla	Vinculación Inicial	Primer Trabajo	1	No
404	Activo	2017-6	2017	F	 35 	2775596	Cartagena	Traslado de AFP	Protección	10	No
405	Activo	2017-7	2017	F	 32 	2782186	Bogotá	Vinculación Inicial	Primer Trabajo	6	No
406	Activo	2017-8	2017	F	 34 	2686119	Bucaramenga	Vinculación Inicial	Primer Trabajo	1	No
407	Activo	2017-9	2017	M	 38 	1610128	Medellín	Traslado de AFP	Porvenir	10	No
408	Activo	2017-10	2017	F	 43 	1793601	Bogotá	Traslado de AFP	Porvenir	9	No
409	Activo	2017-11	2017	M	 36 	2973328	Bogotá	Traslado de AFP	Protección	7	No
410	Activo	2017-12	2017	F	 41 	908526	Bogotá	Vinculación Inicial	Primer Trabajo	4	No
411	Activo	2017-1	2017	F	 41 	2996543	Bogotá	Traslado de AFP	Porvenir	8	No
412	Activo	2017-2	2017	F	 65 	3698048	Bogotá	Traslado de AFP	Skandia	4	Si
413	Activo	2017-3	2017	M	 45 	1208115	Bogotá	Vinculación Inicial	Primer Trabajo	10	Si
414	Activo	2017-4	2017	M	 28 	2949771	Bogotá	Vinculación Inicial	Primer Trabajo	7	No
415	Activo	2017-5	2017	M	 59 	1253766	Cali	Traslado de AFP	Porvenir	10	No
416	Activo	2017-6	2017	F	 49 	6474994	Bogotá	Traslado de AFP	Protección	10	No
417	Activo	2017-7	2017	F	 66 	3018237	Medellín	Traslado de AFP	Porvenir	3	No
418	Activo	2017-8	2017	M	 39 	2008945	Bogotá	Vinculación Inicial	Primer Trabajo	9	Si
419	Activo	2017-9	2017	M	 53 	2358421	Bogotá	Traslado de AFP	Porvenir	9	No
420	Activo	2017-10	2017	M	 54 	908526	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
421	Activo	2017-11	2017	F	 47 	2790944	Bogotá	Traslado de AFP	Protección	10	No
422	Activo	2017-12	2017	F	 42 	2429182	Bogotá	Traslado de AFP	Porvenir	9	No
423	Activo	2017-1	2017	M	 18 	835844	Cali	Vinculación Inicial	Primer Trabajo	10	No
424	Activo	2017-2	2017	M	 35 	2435166	Bogotá	Vinculación Inicial	Primer Trabajo	10	Si
425	Activo	2017-3	2017	F	 45 	3888167	Bogotá	Traslado de AFP	Porvenir	8	Si
426	Activo	2017-4	2017	M	 39 	2016781	Bogotá	Traslado de AFP	Protección	10	No
427	Activo	2017-5	2017	F	 19 	2538470	Barranquilla	Traslado de AFP	Porvenir	10	No
428	Activo	2017-6	2017	M	 44 	2560193	Bogotá	Traslado de AFP	Porvenir	10	Si
429	Activo	2017-7	2017	M	 55 	4100316	Bogotá	Traslado de AFP	Porvenir	6	No
430	Activo	2017-8	2017	M	 28 	2079322	Cartagena	Traslado de AFP	Skandia	9	No
431	Activo	2017-9	2017	F	 56 	1634861	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
432	Activo	2017-10	2017	M	 66 	3014279	Medellín	Traslado de AFP	Protección	8	Si
433	Activo	2017-11	2017	F	 45 	1384883	Bogotá	Traslado de AFP	Protección	10	No
434	Activo	2017-12	2017	F	 36 	5536909	Medellín	Traslado de AFP	Porvenir	3	No
435	Activo	2017-1	2017	F	 20 	1551681	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
436	Activo	2017-2	2017	F	 27 	3210218	Bogotá	Traslado de AFP	Porvenir	7	No
437	Activo	2017-3	2017	F	 45 	2327182	Bogotá	Traslado de AFP	Porvenir	9	No
438	Activo	2017-4	2017	M	 37 	2724285	Bogotá	Traslado de AFP	Porvenir	10	No
439	Activo	2017-5	2017	F	 51 	3674439	Bogotá	Traslado de AFP	Porvenir	7	No
440	Activo	2017-6	2017	M	 50 	4729767	Bogotá	Traslado de AFP	Porvenir	5	No
441	Activo	2017-7	2017	M	 18 	2864739	Cali	Traslado de AFP	Porvenir	8	Si
442	Activo	2017-8	2017	F	 22 	2254994	Medellín	Vinculación Inicial	Primer Trabajo	6	No
443	Activo	2017-9	2017	M	 66 	4166125	Bogotá	Traslado de AFP	Skandia	10	No
444	Activo	2017-10	2017	M	 34 	1362789	Bogotá	Traslado de AFP	Protección	6	Si
445	Activo	2017-11	2017	M	 29 	3481744	Bogotá	Traslado de AFP	Porvenir	5	No
446	Activo	2017-12	2017	F	 57 	1362789	Bogotá	Traslado de AFP	Porvenir	7	No
447	Activo	2017-1	2017	M	 27 	2556070	Cali	Traslado de AFP	Skandia	10	No
448	Activo	2017-2	2017	M	 56 	1362789	Bogotá	Traslado de AFP	Skandia	10	No
449	Activo	2017-3	2017	F	 66 	2994903	Barranquilla	Traslado de AFP	Porvenir	7	No
450	Activo	2017-4	2017	M	 37 	1362789	Bogotá	Traslado de AFP	Protección	10	No
451	Activo	2017-5	2017	F	 51 	817673	Barranquilla	Vinculación Inicial	Primer Trabajo	10	No
452	Activo	2017-6	2017	F	 66 	1253766	Cali	Traslado de AFP	Porvenir	10	No
453	Activo	2017-7	2017	M	 28 	3127530	Bogotá	Traslado de AFP	Porvenir	10	No
454	Activo	2017-8	2017	M	 38 	4255948	Bogotá	Traslado de AFP	Protección	3	No
455	Activo	2017-9	2017	M	 40 	1362789	Bogotá	Traslado de AFP	Porvenir	7	No
456	Activo	2017-10	2017	M	 49 	1446304	Bogotá	Traslado de AFP	Skandia	10	No
457	Activo	2017-11	2017	M	 66 	4224175	Bogotá	Traslado de AFP	Protección	4	No
458	Activo	2017-12	2017	F	 63 	2504448	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
459	Activo	2017-1	2017	M	 52 	5008553	Cartagena	Traslado de AFP	Protección	2	Si
460	Activo	2017-2	2017	M	 18 	5472863	Cali	Traslado de AFP	Protección	5	No
461	Activo	2017-3	2017	M	 18 	3473962	Cartagena	Traslado de AFP	Porvenir	9	Si
462	Activo	2017-4	2017	M	 32 	1362789	Bogotá	Traslado de AFP	Porvenir	10	No
463	Activo	2017-5	2017	F	 38 	3221821	Bogotá	Traslado de AFP	Porvenir	8	No
464	Activo	2017-6	2017	M	 22 	2626055	Cartagena	Vinculación Inicial	Primer Trabajo	10	No
465	Activo	2017-7	2017	F	 35 	3671663	Bogotá	Traslado de AFP	Porvenir	8	No
466	Activo	2017-8	2017	M	 18 	2019866	Cartagena	Traslado de AFP	Porvenir	10	No
467	Activo	2017-9	2017	M	 39 	2870331	Bogotá	Traslado de AFP	Protección	7	No
468	Activo	2017-10	2017	M	 60 	2002109	Cartagena	Traslado de AFP	Porvenir	5	No
469	Activo	2017-11	2017	M	 24 	817673	Barranquilla	Vinculación Inicial	Primer Trabajo	10	No
470	Activo	2017-12	2017	M	 20 	3870969	Cartagena	Traslado de AFP	Porvenir	10	No
471	Activo	2017-1	2017	M	 19 	2400272	Bogotá	Traslado de AFP	Porvenir	10	No
472	Activo	2017-2	2017	M	 18 	1659348	Barranquilla	Vinculación Inicial	Primer Trabajo	5	No
473	Activo	2017-3	2017	F	 31 	1556624	Cali	Vinculación Inicial	Primer Trabajo	8	No
474	Activo	2017-4	2017	F	 49 	1174552	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
475	Activo	2017-5	2017	M	 40 	3568436	Bogotá	Traslado de AFP	Protección	10	No
476	Activo	2017-6	2017	M	 58 	1870358	Bogotá	Vinculación Inicial	Primer Trabajo	9	No
477	Activo	2017-7	2017	F	 34 	2770173	Barranquilla	Traslado de AFP	Porvenir	10	No
478	Activo	2017-8	2017	M	 29 	3179970	Bogotá	Traslado de AFP	Porvenir	10	Si
479	Activo	2017-9	2017	M	 52 	2292104	Cartagena	Traslado de AFP	Porvenir	10	No
480	Activo	2017-10	2017	M	 29 	1362789	Bogotá	Traslado de AFP	Porvenir	6	No
481	Activo	2017-11	2017	F	 54 	4736637	Cartagena	Traslado de AFP	Skandia	7	No
482	Activo	2017-12	2017	M	 18 	1362789	Bogotá	Traslado de AFP	Porvenir	10	No
483	Activo	2017-1	2017	F	 28 	1847015	Bogotá	Traslado de AFP	Skandia	7	No
484	Activo	2017-2	2017	M	 18 	3290458	Cartagena	Traslado de AFP	Protección	4	Si
485	Activo	2017-3	2017	M	 25 	1912225	Bogotá	Traslado de AFP	Porvenir	10	No
486	Activo	2017-4	2017	F	 36 	2213128	Bucaramenga	Vinculación Inicial	Primer Trabajo	5	No
487	Activo	2017-5	2017	M	 55 	1362789	Bogotá	Traslado de AFP	Skandia	3	No
488	Activo	2017-6	2017	F	 23 	1362789	Bogotá	Traslado de AFP	Porvenir	4	No
489	Activo	2017-7	2017	M	 55 	2247912	Barranquilla	Traslado de AFP	Porvenir	1	No
490	Activo	2017-8	2017	F	 58 	3588745	Cartagena	Vinculación Inicial	Primer Trabajo	1	No
491	Activo	2017-9	2017	M	 18 	1563958	Bogotá	Traslado de AFP	Protección	10	No
492	Activo	2017-10	2017	M	 40 	3422037	Bogotá	Traslado de AFP	Porvenir	9	No
493	Activo	2017-11	2017	M	 29 	1362789	Bogotá	Traslado de AFP	Porvenir	10	Si
494	Activo	2017-12	2017	F	 36 	2569689	Cali	Traslado de AFP	Protección	6	No
495	Activo	2017-1	2017	M	 54 	1318523	Bogotá	Vinculación Inicial	Primer Trabajo	8	No
496	Activo	2017-2	2017	F	 42 	1362789	Bogotá	Traslado de AFP	Porvenir	9	No
497	Activo	2017-3	2017	M	 55 	4879117	Bogotá	Traslado de AFP	Protección	9	No
498	Activo	2017-4	2017	M	 22 	1822330	Medellín	Traslado de AFP	Porvenir	10	No
499	Activo	2017-5	2017	M	 66 	1362789	Bogotá	Traslado de AFP	Skandia	10	No
500	Activo	2017-6	2017	M	 18 	2262758	Bogotá	Traslado de AFP	Porvenir	6	No
501	Activo	2017-7	2017	F	 34 	3237086	Cali	Traslado de AFP	Protección	10	No
502	Activo	2017-8	2017	M	 34 	1199254	Cartagena	Traslado de AFP	Porvenir	4	Si
503	Activo	2017-9	2017	M	 31 	3043495	Bogotá	Traslado de AFP	Protección	10	No
504	Activo	2017-10	2017	F	 19 	1377170	Barranquilla	Vinculación Inicial	Primer Trabajo	4	No
505	Activo	2017-11	2017	M	 47 	2071386	Bogotá	Traslado de AFP	Protección	10	No
506	Activo	2017-12	2017	M	 26 	1231351	Cartagena	Vinculación Inicial	Primer Trabajo	5	No
507	Activo	2017-1	2017	M	 25 	1226510	Barranquilla	Traslado de AFP	Porvenir	6	No
508	Activo	2017-2	2017	F	 18 	1757379	Bucaramenga	Traslado de AFP	Protección	7	No
509	Activo	2017-3	2017	M	 61 	2002417	Bogotá	Traslado de AFP	Protección	2	No
510	Activo	2017-4	2017	M	 24 	1184927	Cartagena	Vinculación Inicial	Primer Trabajo	9	No
511	Activo	2017-5	2017	M	 30 	3619922	Bogotá	Traslado de AFP	Protección	6	No
512	Activo	2017-6	2017	F	 45 	3339533	Medellín	Traslado de AFP	Protección	8	No
513	Activo	2017-7	2017	M	 49 	1617188	Cartagena	Traslado de AFP	Skandia	10	No
514	Activo	2017-8	2017	M	 42 	1362789	Bogotá	Traslado de AFP	Porvenir	7	Si
515	Activo	2017-9	2017	F	 34 	908526	Bogotá	Vinculación Inicial	Primer Trabajo	9	No
516	Activo	2017-10	2017	F	 36 	1354974	Barranquilla	Traslado de AFP	Porvenir	10	No
517	Activo	2017-11	2017	M	 18 	2642548	Bogotá	Traslado de AFP	Protección	10	No
518	Activo	2017-12	2017	M	 28 	3969759	Cartagena	Traslado de AFP	Protección	10	No
519	Activo	2017-1	2017	F	 44 	2894027	Medellín	Traslado de AFP	Porvenir	8	Si
520	Activo	2017-2	2017	F	 40 	2092286	Bogotá	Traslado de AFP	Porvenir	10	No
521	Activo	2017-3	2017	F	 60 	2402056	Cali	Traslado de AFP	Skandia	10	No
522	Activo	2017-4	2017	F	 19 	2039735	Bogotá	Vinculación Inicial	Primer Trabajo	10	No
523	Activo	2017-5	2017	M	 49 	6291660	Bogotá	Traslado de AFP	Porvenir	4	No
524	Activo	2017-6	2017	F	 39 	2340575	Barranquilla	Traslado de AFP	Skandia	5	Si
525	Activo	2017-7	2017	F	 23 	817673	Barranquilla	Vinculación Inicial	Primer Trabajo	10	No
526	Activo	2017-8	2017	M	 27 	1399107	Cali	Traslado de AFP	Porvenir	10	No
527	Activo	2017-9	2017	F	 18 	2607542	Cali	Traslado de AFP	Porvenir	8	No
528	Activo	2017-10	2017	F	 18 	4371211	Bogotá	Traslado de AFP	Porvenir	10	No
529	Activo	2017-11	2017	M	 18 	3656250	Bogotá	Traslado de AFP	Porvenir	9	No
530	Activo	2017-12	2017	M	 43 	3680812	Bogotá	Traslado de AFP	Porvenir	10	No
531	Activo	2017-1	2017	M	 18 	2079752	Bogotá	Traslado de AFP	Skandia	1	No
532	Activo	2017-2	2017	F	 18 	1840554	Cartagena	Vinculación Inicial	Primer Trabajo	10	Si
533	Activo	2017-3	2017	F	 47 	1362789	Bogotá	Traslado de AFP	Porvenir	8	No
534	Activo	2017-4	2017	F	 19 	4030436	Medellín	Traslado de AFP	Porvenir	4	No
535	Activo	2017-5	2017	F	 31 	2739714	Bogotá	Traslado de AFP	Protección	9	No
536	Activo	2017-6	2017	F	 20 	2893298	Bogotá	Traslado de AFP	Porvenir	10	No
537	Activo	2017-7	2017	M	 18 	2607104	Bogotá	Traslado de AFP	Porvenir	9	No
538	Activo	2017-8	2017	F	 66 	1362789	Bogotá	Traslado de AFP	Porvenir	10	No
539	Activo	2017-9	2017	M	 34 	1362789	Bogotá	Traslado de AFP	Porvenir	9	No
540	Activo	2017-10	2017	M	 23 	1199254	Cartagena	Traslado de AFP	Porvenir	5	No
541	Activo	2017-11	2017	F	 66 	4336165	Bucaramenga	Traslado de AFP	Skandia	7	No
542	Activo	2017-12	2017	M	 45 	2188376	Barranquilla	Traslado de AFP	Porvenir	10	No
543	Activo	2017-1	2017	F	 33 	837783	Cali	Vinculación Inicial	Primer Trabajo	7	No
544	Activo	2017-2	2017	M	 38 	1382904	Cartagena	Traslado de AFP	Protección	10	No
545	Activo	2017-3	2017	M	 22 	3492968	Bogotá	Traslado de AFP	Porvenir	10	No
546	Activo	2017-4	2017	F	 38 	3113510	Bogotá	Traslado de AFP	Porvenir	4	No
547	Activo	2017-5	2017	F	 51 	1905280	Bogotá	Traslado de AFP	Porvenir	8	No
548	Activo	2017-6	2017	M	 18 	2916508	Bogotá	Traslado de AFP	Skandia	10	Si
549	Activo	2017-7	2017	F	 57 	1618101	Bogotá	Traslado de AFP	Protección	7	No
550	Activo	2017-8	2017	M	 66 	2866703	Cali	Traslado de AFP	Protección	10	No
551	Activo	2017-9	2017	F	 44 	3000476	Cartagena	Traslado de AFP	Protección	9	No
552	Activo	2017-10	2017	M	 60 	1362789	Bogotá	Traslado de AFP	Porvenir	9	No
553	Activo	2017-11	2017	F	 66 	1226510	Barranquilla	Traslado de AFP	Protección	10	No
554	Activo	2017-12	2017	M	 41 	1834135	Bogotá	Traslado de AFP	Porvenir	10	No
555	Activo	2017-1	2017	M	 65 	1515108	Medellín	Traslado de AFP	Porvenir	10	No
556	Activo	2017-2	2017	F	 37 	3431452	Bogotá	Traslado de AFP	Protección	10	No
557	Activo	2017-3	2017	M	 53 	2626791	Bogotá	Traslado de AFP	Protección	10	No
558	Activo	2017-4	2017	F	 63 	3120277	Medellín	Traslado de AFP	Porvenir	10	No
559	Activo	2017-5	2017	M	 48 	3093937	Bogotá	Traslado de AFP	Porvenir	10	No
560	Activo	2017-6	2017	M	 21 	1407697	Bogotá	Traslado de AFP	Protección	9	No
